Name,Address,Country,Publication Title,Publication Number,Year,Match,Type organization
FEI,Dept Elect Engn BR-09850901 Sao Bernardo Do Campo SP Brazil,Brazil,"Nested AdaBoost procedure for classification and multi-class nonlinear
   discriminant analysis",539921600003,2020,Faculdades Evangélicas Integradas Cantares de Salomão,Academic
Technol Univ Parana,Dept Comp Sci Cornelio Procopio Parana Brazil,Brazil,"An empirical analysis of binary transformation strategies and base
   algorithms for multi-label learning",539772500001,2020,Universidade Tecnológica Federal do Paraná,Academic
Technol Univ Parana,Comp Dept Curitiba Parana Brazil,Brazil,Boosting meta-learning with simulated data complexity measures,582728600004,2020,Universidade Tecnológica Federal do Paraná,Academic
Univ Vale Itajai,Dept Appl Comp Uruguai Ave 458 BR-88302901 Itajai SC Brazil,Brazil,"An AAC Mobile-Based Application for People with Intellectual Disability:
   A Case Study in Brazil",542375500001,2020,Universidade do Vale do Itajaí,Academic
IBM Res,Sao Paulo Brazil,Brazil,Managing Machine Learning Workflow Components,575875200007,2020,IBM Research Brasil,Corporate
IBM Res,Rio De Janeiro Brazil,Brazil,Robotic Standard Development Life Cycle in Action,518186500010,2020,IBM Research Brasil,Corporate
Reef Ecol Grp,Salvador BA Brazil,Brazil,"Speeding up coral reef conservation with AI-aided automated image
   analysis",567382000002,2020,Faculdade Orígenes Lessa,Academic
Zagow Technol Res,Salvador BA Brazil,Brazil,"Speeding up coral reef conservation with AI-aided automated image
   analysis",567382000002,2020,Zagow,Corporate
State Univ Ponta Grossa UEPG,Ponta Grossa Parana Brazil,Brazil,Selecting and Combining Classifiers Based on Centrality Measures,563092500005,2020,Universidade Estadual de Ponta Grossa,Academic
State Univ Ponta Grossa UEPG,Dept Informat Ponta Grossa Parana Brazil,Brazil,"CSBF: A static ensemble fusion method based on the centrality score of
   complex networks",497111000001,2020,Universidade Estadual de Ponta Grossa,Academic
Fed Inst Parana IFPR,Pinhais Parana Brazil,Brazil,Selecting and Combining Classifiers Based on Centrality Measures,563092500005,2020,Instituto Federal de Educação Ciência e Tecnologia do Paraná,Academic
Fed Inst Parana IFPR,Av Dr Tito S-N Jacarezinho PR Brazil,Brazil,"A Global/Local Path Planner for Multi-Robot Systems with Uncertain Robot
   Localization",527493500001,2020,Instituto Federal de Educação Ciência e Tecnologia do Paraná,Academic
Fed Inst Parana IFPR,Campus Paranavai 1400 Jose Felipe Tequinha St Paranavai Parana Brazil,Brazil,On the calculation of the strength of threats,526459800010,2020,Instituto Federal de Educação Ciência e Tecnologia do Paraná,Academic
Fed Uniers Rio de Janeiro,COPPEAD Grad Business Sch Rio De Janeiro Brazil,Brazil,"Sustainability of Chinese airlines: A modified slack-based measure model
   for CO(2)emissions",542965000008,2020,Universidade Federal do Rio de Janeiro,Academic
Fed Univ Lavras UFLA,Dept Engn Lavras MG Brazil,Brazil,"Evolving neuro-fuzzy network for real-time high impedance fault
   detection and classification",540259800003,2020,Universidade Federal de Lavras,Academic
Fed Univ Lavras UFLA,Dept Engn Lavras MG Brazil,Brazil,"Autonomous Data Density pruning fuzzy neural network for Optical
   Interconnection Network",520899200001,2020,Universidade Federal de Lavras,Academic
Pontifical Catholic Univ Minas Gerais PUC MG,Grad Program Elect Engn Belo Horizonte MG Brazil,Brazil,"Evolving neuro-fuzzy network for real-time high impedance fault
   detection and classification",540259800003,2020,Pontifícia Universidade Católica de Minas Gerais,Academic
Fed Inst Sao Paulo,Sao Paulo Brazil,Brazil,"Movie films consumption in Brazil: an analysis of support vector machine
   classification",539242900016,2020,Instituto Pasteur Sao Paulo,Research Institute
Fed Inst Sao Paulo,Management Dept 951 Mutinga Ave BR-05110000 Sao Paulo SP Brazil,Brazil,"Heuristics and metaheuristics for the mixed no-idle flowshop with
   sequence-dependent setup times and total tardiness minimisation",532741100016,2020,Instituto Pasteur Sao Paulo,Research Institute
Fed Inst Sao Paulo,Av Zelia Lima Rosa Boituva SP Brazil,Brazil,"Multi-objective Cartesian Genetic Programming optimization of
   morphological filters in navigation systems for Visually Impaired People",520042200036,2020,Instituto Pasteur Sao Paulo,Research Institute
Fed Inst Bahia,Salvador Ba Brazil,Brazil,"Real-time shadow detection using multi-channel binarization and noise
   removal",539093200007,2020,Instituto Federal de Educação Ciência e Tecnologia da Bahia,Academic
Fed Inst Bahia,Salvador BA Brazil,Brazil,"Genetic algorithm-based fuzzy clustering applied to multivariate time
   series",534715600001,2020,Instituto Federal de Educação Ciência e Tecnologia da Bahia,Academic
Fed Univ Technol,CPGEI DAINF Curitiba Parana Brazil,Brazil,Real-time ultrasound image reconstruction as an inverse problem on a GPU,539093200010,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol,CPGEI DAELN Curitiba Parana Brazil,Brazil,Real-time ultrasound image reconstruction as an inverse problem on a GPU,539093200010,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol,CPGEI DAMEC Curitiba Parana Brazil,Brazil,Real-time ultrasound image reconstruction as an inverse problem on a GPU,539093200010,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol,Ponta Grossa PR Brazil,Brazil,"Combining information from thresholding techniques through an
   evolutionary Bayesian network algorithm",529902300034,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol,Dept Elect Engn BR-84016210 Ponta Grossa Parana Brazil,Brazil,"Optimization Tools Based on Metaheuristics for Performance Enhancement
   in a Gaussian Adaptive PID Controller",510941100026,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol,Campo Mourao PR Brazil,Brazil,"The improved ColourAnt algorithm: a hybrid algorithm for solving the
   graph colouring problem",563566400001,2020,Universidade Tecnológica Federal do Paraná,Academic
State Univ Londrina UEL,Dept Comp Sci BR-86057970 Londrina Parana Brazil,Brazil,"DSTARS: A multi-target deep structure for tracking asynchronous
   regressor stacking",535478600003,2020,Universidade Estadual de Londrina,Academic
Fed Univ Sao Carlos UFSCar,Dept Comp Sci BR-13565905 Sao Carlos Brazil,Brazil,"DSTARS: A multi-target deep structure for tracking asynchronous
   regressor stacking",535478600003,2020,Universidade Federal de São Carlos,Academic
Fed Univ Sao Carlos UFSCar,Dept Chem GAIA Sao Carlos SP Brazil,Brazil,"Laser-induced breakdown spectroscopy applied to the rapid identification
   of different types of polyethylene used for toy manufacturing",528723200001,2020,Universidade Federal de São Carlos,Academic
Fed Univ Sao Carlos UFSCar,Dept Comp Sci Sorocaba SP Brazil,Brazil,Gaussian Mixture Descriptors Learner,513295000022,2020,Universidade Federal de São Carlos,Academic
Fundacao Univ Fed Vale Sao Francisco,Colegiado Ciencia Comp Rua Antonio Figueira 134 BR-56000000 Salgueiro PE Brazil,Brazil,On typical hesitant fuzzy automata,534085100017,2020,Fundação Universidade Federal do Vale do São Francisco,Academic
Vale Technol Inst,Robot Lab Ouro Preto MG Brazil,Brazil,"An intelligent and generic approach for detecting human emotions: a case
   study with facial expressions",530547900049,2020,Instituto Tecnológico Vale,Other
IFSP Fed Inst Sao Paulo,Sao Paulo SP Brazil,Brazil,Qualitative case-based reasoning and learning,527319700001,2020,Instituto Federal de Educação Ciência e Tecnologia de São Paulo,Academic
FEI Univ Ctr FEI,Sao Bernardo Do Campo SP Brazil,Brazil,Qualitative case-based reasoning and learning,527319700001,2020,Centro Universitário da Fundação Educacional Inaciana pe Sabóia de Medeiros,Academic
Dell Inc,Av Ind Belgrof 400 Bairro Ind BR-92990000 Eldorado Do Sul Brazil,Brazil,Intelligent personal assistants: A systematic literature review,521117700009,2020,Dell Computers,Corporate
Fed Univ Ceara UFC,Dept Teleinformat Engn Fortaleza Ceara Brazil,Brazil,"On robust randomized neural networks for regression: a comprehensive
   review and evaluation",536459300001,2020,Universidade Federal do Ceará,Academic
Univ Fed Vale Sao Francisco,Av Antonio Carlos Magalhaes 510 Juazeiro Brazil,Brazil,Perturbation-based classifier,556433000005,2020,Fundação Universidade Federal do Vale do São Francisco,Academic
Univ Prebiteriana Mackenzie,Nat Comp & Machine Learning Lab Lcon Grad Program Elect Engn & Comp Consolacao St 930 BR-01302000 Sao Paulo SP Brazil,Brazil,"A framework for the analysis and synthesis of Swarm Intelligence
   algorithms",536318200001,2020,Universidade Presbiteriana Mackenzie,Academic
Fed Inst Educ Sci & Technol Parana IFPR,Joao Negrao 1285 BR-80230150 Curitiba Parana Brazil,Brazil,A grid-quadtree model selection method for support vector machines,519653400016,2020,Instituto Federal de Educação Ciência e Tecnologia do Paraná,Academic
FEI Univ Ctr,Dept Elect Engn Sao Bernardo Do Campo Brazil,Brazil,"Combining novelty and popularity on personalised recommendations via
   user profile learning",519653400012,2020,Centro Universitário da Fundação Educacional Inaciana pe Sabóia de Medeiros,Academic
Univ Fed Rio de Janeiro UFRJ,Comp & Syst Engn Program PESC COPPE Rio De Janeiro RJ Brazil,Brazil,"Transfer learning by mapping and revising boosted relational dependency
   networks",531749700001,2020,Universidade Federal do Rio de Janeiro,Academic
Univ Fed Fluminense UFF,Dept Comp Sci Niteroi RJ Brazil,Brazil,"Transfer learning by mapping and revising boosted relational dependency
   networks",531749700001,2020,Universidade Federal Fluminense,Academic
Univ Fed Fluminense UFF,Dept Comp Sci Rio De Janeiro Brazil,Brazil,"Proposal and study of statistical features for string similarity
   computation and classification",556833300002,2020,Universidade Federal Fluminense,Academic
Univ Brasilia UnB,Dept Comp Sci CiC POB 4466 BR-70910900 Brasilia DF Brazil,Brazil,"A coarsening method for bipartite networks via weight-constrained label
   propagation",523561500019,2020,Universidade de Brasília,Academic
Univ Brasilia UnB,Dept Comp Sci POB 4466 BR-70910900 Brasilia DF Brazil,Brazil,"Design sprint in classroom: exploring new active learning tools for
   project-based learning approach",514541600022,2020,Universidade de Brasília,Academic
Univ Brasilia UnB,Postgrad Program Biomed Engn Gama FGA Brasilia DF Brazil,Brazil,"Evidence of the benefits, advantages and potentialities of the
   structured radiological report: An integrative review",514254100016,2020,Universidade de Brasília,Academic
Pontifical Catholic Univ Rio de Janeiro PUC Rio,Rio De Janeiro RJ Brazil,Brazil,"Breast cancer diagnosis from histopathological images using textural
   features and CBIR",538797900003,2020,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontifical Catholic Univ Rio de Janeiro PUC Rio,Rio De Janeiro Brazil,Brazil,A Visual Interface Tool for Development of Quadrotor Control Strategies,516228100001,2020,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontifical Catholic Univ Rio de Janeiro PUC Rio,Dept Mech Engn Rua Marques de Sao Vicente 225 BR-22453900 Rio De Janeiro RJ Brazil,Brazil,"Nonlinear black-box system identification through coevolutionary
   algorithms and radial basis function artificial neural networks",509341500034,2020,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontifical Catholic Univ Rio de Janeiro PUC Rio,Dept Ind Engn Rio De Janeiro Brazil,Brazil,"Alin: improving interactive ontology matching by interactively revising
   mapping suggestions",508061100001,2020,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Fed Univ Maranhao UFMA,Sao Luis Maranhao Brazil,Brazil,"Breast cancer diagnosis from histopathological images using textural
   features and CBIR",538797900003,2020,Universidade Federal do Maranhão,Academic
Fed Inst Educ Sci & Technol Maranhao IFMA,Grajau MA Brazil,Brazil,"Breast cancer diagnosis from histopathological images using textural
   features and CBIR",538797900003,2020,Instituto Federal de Educação Ciência e Tecnologia do Maranhão,Academic
Pontifical Catholic Univ Goias,Engn Sch Goiania Go Brazil,Brazil,"Firefly Algorithm Based Optimization Model for Planning of Optical
   Transport Networks",537943500007,2020,Pontifícia Universidade Católica de Goiás,Academic
Univ Nave Julho,Informat & Knowledge Management Grad Program Sao Paulo Brazil,Brazil,"Image segmentation based on ultimate levelings: From attribute filters
   to machine learning strategies",536798000012,2020,Universidade Nove de Julho,Academic
Inst Fed Educ Ciencia & Tecnol Minas Gerais IFMG,Campus Ibirite Ibirite MG Brazil,Brazil,"Scalable and customizable benchmark problems for many-objective
   optimization",529902300022,2020,Instituto Federal de Educação Ciência e Tecnologia de Minas Gerais,Academic
Fed Univ Minas Gerais UFMG,Machine Intelligence & Data Sci MINDS Ave Antonio Carlos 6627 Belo Horizonte 31270901 MG Brazil,Brazil,"Scalable and customizable benchmark problems for many-objective
   optimization",529902300022,2020,Universidade Federal de Minas Gerais,Academic
Fed Univ Minas Gerais UFMG,Sch Med Alamedalvaro Celso 55 BR-30150260 Belo Horizonte MG Brazil,Brazil,"Data, depth, and design: Learning reliable models for skin lesion
   analysis",513850100026,2020,Universidade Federal de Minas Gerais,Academic
Univ Fed Piaui,R Cicero Duarte 905 Picos 64607670 PI Brazil,Brazil,"Generative adversarial network and texture features applied to automatic
   glaucoma detection",529902300005,2020,Universidade Federal do Piauí,Academic
Univ Fed Piaui,Dept Med Especializada Teresina Piaui Brazil,Brazil,"Classification of glomerular hypercellularity using convolutional
   features and support vector machine",521117900009,2020,Universidade Federal do Piauí,Academic
Univ Fed Piaui,Teresina PI Brazil,Brazil,"ElHealth: Using Internet of Things and data prediction for elastic
   management of human resources in smart hospitals",506715100022,2020,Universidade Federal do Piauí,Academic
Univ Fed Piaui,Teresina PI Brazil,Brazil,Machine learning and decision support system on credit scoring,492369900005,2020,Universidade Federal do Piauí,Academic
Univ Western Sao Paulo,UNOESTE Presidente Prudente Brazil,Brazil,FEMa: a finite element machine for fast learning,529745200076,2020,Universidade Estadual do Oeste do Paraná,Academic
Univ Vale Rio dos Sinos UNISINOS,950 Unisinos Av BR-93022000 Sao Leopoldo RS Brazil,Brazil,"CHSPAM: a multi-domain model for sequential pattern discovery and
   monitoring in contexts histories",528015400014,2020,Universidade do Vale do Rio Dos Sinos,Academic
IFCE,Eixo Informacao & Comunicacao Fortaleza Ceara Brazil,Brazil,Learning keyphrases from corpora and knowledge models,524220900002,2020,Instituto Federal de Educação Ciência e Tecnologia do Ceará,Academic
Fed Inst Educ Sci & Technol Sao Paulo IFSP,Elect Dept Rua Pedro Vicente 625 BR-01109010 Sao Paulo Brazil,Brazil,"SOMprocessor: A high throughput FPGA-based architecture for implementing
   Self-Organizing Maps and its application to video processing",523306100031,2020,Instituto Federal de Educação Ciência e Tecnologia de São Paulo,Academic
Embrapa Meio Ambiente,Cent Residuos & Contaminantes BR-13083970 Jaguariuna SP Brazil,Brazil,"Detection and discrimination of Carica papaya fungi through the analysis
   of volatile metabolites by gas chromatography and analysis of
   variance-principal component analysis",529657800001,2020,Empresa Brasileira de Pesquisa Agropecuaria,Government
Embrapa Meio Ambiente,Lab Microbiol Ambiental BR-13083970 Jaguariuna SP Brazil,Brazil,"Detection and discrimination of Carica papaya fungi through the analysis
   of volatile metabolites by gas chromatography and analysis of
   variance-principal component analysis",529657800001,2020,Empresa Brasileira de Pesquisa Agropecuaria,Government
Fed Univ Technol Parana UTFPR,Curitiba Parana Brazil,Brazil,LoPoFly: Location and Positioning Optimization for Flying Networks,529490300002,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol Parana UTFPR,Av Sete Setembro 3165 Curitiba PR Brazil,Brazil,"A Global/Local Path Planner for Multi-Robot Systems with Uncertain Robot
   Localization",527493500001,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol Parana UTFPR,Program Elect & Comp Engn CPGEI 3165 Sete de Setembro Ave Curitiba Parana Brazil,Brazil,On the calculation of the strength of threats,526459800010,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol Parana UTFPR,Dept Comp Engn Apucarana Parana Brazil,Brazil,A framework to estimate dwell time of BRT systems using fuzzy regression,534641700136,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Technol Parana UTFPR,Dept Software Engn Dois Vizinhos Brazil,Brazil,"SwarmCom: an infra-red-based mobile ad-hoc network for severely
   constrained robots",511924400007,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Univ Alfenas Unifal,Lab Toxicant & Drug Anal LATF Alfenas MG Brazil,Brazil,"Laser-induced breakdown spectroscopy applied to the rapid identification
   of different types of polyethylene used for toy manufacturing",528723200001,2020,Universidade Federal de Alfenas,Academic
IF Sudeste MG,Acad Dept Comp Sci Rio Pomba Brazil,Brazil,"A Music Classification model based on metric learning applied to MP3
   audio files",514218700007,2020,Instituto Federal de Educação Ciência e Tecnologia do Sudeste de Minas Gerais,Academic
Fed Univ Cariri,Ctr Sci & Technol Juazeiro Do Norte CE Brazil,Brazil,A temporal-window framework for modelling and forecasting time series,523558800030,2020,Universidade Federal do Cariri,Academic
Hemorio Arthur Siqueira Cavalcanti State Inst Hem,Rua Frei Caneca 8 BR-20211030 Rio De Janeiro RJ Brazil,Brazil,"Optimisation and control of the supply of blood bags in hemotherapic
   centres via Markov decision process with discounted arrival rate",537804900006,2020,Instituto Estadual de Hematologia Arthur de Siqueira Cavalcanti,Research Institute
Inst Atlantico,Fortaleza Ceara Brazil,Brazil,"Computerized decision support and machine learning applications for the
   prevention and treatment of childhood obesity: A systematic review of
   the literature",537804900013,2020,Instituto Atlantico,Corporate
UFRGS Brazil,Inst Informat Porto Alegre RS Brazil,Brazil,Connectivity-based cylinder detection in unorganized point clouds,533530800050,2020,Universidade Federal do Rio Grande do Sul,Academic
Western Parana State Univ,Lab Bioinformat Presidente Tancredo Neves Ave 6731 BR-85867900 Foz Do Iguacu Parana Brazil,Brazil,A systematic review on content-based video retrieval,528194400036,2020,Universidade Estadual do Oeste do Paraná,Academic
Secretaria Seguranca Publ & Def Social Estado Cea,Superintendancia Pesquisa & Estratagia Seguranca Fortaleza Ceara Brazil,Brazil,"A high-efficiency energy and storage approach for IoT applications of
   facial recognition",527905200005,2020,Secretaria da Segurança Pública e Defesa Social do Estado do Ceará,Government
Fed Univ Pernambuco UFPE,Recife PE Brazil,Brazil,The dissimilarity approach: a review,524414900013,2020,Universidade Federal de Pernambuco,Academic
Minist Educ Brazil,CAPES Fdn BR-70040020 Brasilia DF Brazil,Brazil,"Classification of calcified regions in atherosclerotic lesions of the
   carotid artery in computed tomography angiography images",522553100050,2020,Ministério da Educação,Government
Minist Educ Brazil,CAPES Fdn BR-70040020 Brasilia DF Brazil,Brazil,"Distributed dual vigilance fuzzy adaptive resonance theory learns
   online, retrieves arbitrarily-shaped clusters, and mitigates order
   dependence",500922700018,2020,Ministério da Educação,Government
Fed Univ Acre UFAC,Ctr Exact & Technol Sci Rio Branco AC Brazil,Brazil,"A wildfire warning system applied to the state of Acre in the Brazilian
   Amazon",520042200019,2020,Universidade Federal do Acre,Academic
Inst Fed Educ Ciencia & Tecnol Parana IFPR,Pinhais PR Brazil,Brazil,MLTL: A multi-label approach for the Tomek Link undersampling algorithm,513850100008,2020,Instituto Federal de Educação Ciência e Tecnologia do Paraná,Academic
Samsung R&D Inst Brazil SRBR,Campinas SP Brazil,Brazil,"Data, depth, and design: Learning reliable models for skin lesion
   analysis",513850100026,2020,Samsung Research Brasil,Corporate
Inst Ciencia & Tecnol,Sao Jose Dos Campos SP Brazil,Brazil,"Optimum Cuts in Graphs by General Fuzzy Connectedness with Local Band
   Constraints",521918600001,2020,Instituto Tecnológico de Aeronáutica,Academic
Fed Univ Itajuba NIFEI,Inst Ind Engn & Management Itajuba Brazil,Brazil,"Fault classification in three-phase motors based on vibration signal
   analysis and artificial neural networks",521900100002,2020,Universidade Federal de Itajubá,Academic
PS Solut,Itajuba Brazil,Brazil,"Fault classification in three-phase motors based on vibration signal
   analysis and artificial neural networks",521900100002,2020,PS Solutions,Corporate
Ctr Univ Una,Betim MG Brazil,Brazil,"Autonomous Data Density pruning fuzzy neural network for Optical
   Interconnection Network",520899200001,2020,Centro Universitário Una,Academic
Univ Fed Alfenas,Inst Ciencias Exacts BR-37130001 Alfenas MG Brazil,Brazil,"Acid-base equilibrium of guttiferone-A in ethanol-water mixtures:
   Modeling and bootstrap-based evaluation of uncertainties",518707100007,2020,Universidade Federal de Alfenas,Academic
BNDES,Av Chile 100 15th Floor BR-20391000 Rio De Janeiro Brazil,Brazil,Sovereign Rating Analysis through the Dominance-Based Rough Set Approach,523669000001,2020,Banco Nacional de Desenvolvimento Econômico e Social,Corporate
Ibmec Sch Business & Econ,Av Presidente Wilson 118 Off 1110 BR-20030020 Rio De Janeiro Brazil,Brazil,Sovereign Rating Analysis through the Dominance-Based Rough Set Approach,523669000001,2020,FIA,Academic
Dilson Godinho Hosp,Montes Claros MG Brazil,Brazil,Immune/Neural approach to characterize salivary gland neoplasms (SGN),515094200036,2020,Hospital Dilson Godinho,Health
Univ Estadual Feira De Santana,Feira De Santana BA Brazil,Brazil,"Classification of glomerular hypercellularity using convolutional
   features and support vector machine",521117900009,2020,Universidade Estadual de Feira de Santana,Academic
Inst Fed Educ Ciancia & Tecnol Ceara,Programa Posgrad Ciencia Comp Fortaleza Ceara Brazil,Brazil,"An effective approach for CT lung segmentation using mask region-based
   convolutional neural networks",521117900026,2020,Instituto Federal de Educação Ciência e Tecnologia do Ceará,Academic
Fed Univ RN,Digital Metropolis Inst Natal RN Brazil,Brazil,Two approaches for clustering algorithms with relational-based data,519573800014,2020,Universidade Federal do Paraná,Academic
Fed Univ RN,Comp & Automat Engn Dept Natal RN Brazil,Brazil,Two approaches for clustering algorithms with relational-based data,519573800014,2020,Universidade Federal do Paraná,Academic
Fed Univ RN,Informat & Appl Math Dept Natal RN Brazil,Brazil,Two approaches for clustering algorithms with relational-based data,519573800014,2020,Universidade Federal do Paraná,Academic
Univ,Computacao Informat Presbiteriana Mackenzie Sao Paulo Brazil,Brazil,"Maximum sensitivity to update schedules of elementary cellular automata
   over periodic configurations",517129300006,2020,Universidade Brasil,Academic
Fed Univ Rio Grande Sul UFRGS,Elect Engn Grad Program PPGEE Porto Alegre RS Brazil,Brazil,"A UAV Guidance System Using Crop Row Detection and Line Follower
   Algorithms",517096700009,2020,Universidade Federal do Rio Grande do Sul,Academic
Fac UNA Betim,Av Gov Valadares 640 BR-32510010 Betim MG Brazil,Brazil,"Stochastic parallel extreme artificial hydrocarbon networks: An
   implementation for fast and robust supervised machine learning in
   high-dimensional data",515429100010,2020,Faculdade Una de Betim,Academic
Univ Fed Reconcavo Bahia,Technol & Exact Ctr Cruz Das Almas Brazil,Brazil,"Tuning of reinforcement learning parameters applied to SOP using the
   Scott-Knott method",514483700036,2020,Universidade Federal do Recôncavo da Bahia,Academic
Univ Fed Reconcavo Bahia,Ctr Ciencias Exatas & Tecnol R Rui Barbosa 710 BR-44380000 Cruz Das Almas BA Brazil,Brazil,Graph-based Recommendation Meets Bayes and Similarity Measures,535726400003,2020,Universidade Federal do Recôncavo da Bahia,Academic
Univ Fed Sao Joao del Rei,Dept Math & Stat Sao Joao Del Rei Brazil,Brazil,"Tuning of reinforcement learning parameters applied to SOP using the
   Scott-Knott method",514483700036,2020,Universidade Federal de São João Del Rei,Academic
Univ Fed Sao Joao del Rei,Control & Modelling Grp GCOM Dept Elect Engn Sao Joao Del Rei Brazil,Brazil,"Tuning of reinforcement learning parameters applied to SOP using the
   Scott-Knott method",514483700036,2020,Universidade Federal de São João Del Rei,Academic
Parque Tecnol Unicamp,NeuralMind Av Alan Turing 345 Sala 5 BR-13083898 Campinas SP Brazil,Brazil,"Extreme learning machine for a new hybrid morphological/linear
   perceptron",511985000023,2020,Faculdade Tecnológica Inap,Academic
UFOP,Our Preto MG Brazil,Brazil,"A comparison of separation routines for benders optimality cuts for
   two-level facility location problems",496334800003,2020,Universidade Federal de Ouro Preto,Academic
Inst Fed Rondonia,Porto Velho Brazil,Brazil,Deep hashing for multi-label image retrieval: a survey,516794300002,2020,Instituto Federal de Educação Ciência e Tecnologia de Rondônia,Academic
Inst Fed Goias,Anapolis Go Brazil,Brazil,"Intelligent tutoring system using expert knowledge and Kohonen maps with
   automated training",516459900001,2020,Instituto Federal de Educação Ciência e Tecnologia Goiano,Academic
Univ Estadual Goias,Anapolis Go Brazil,Brazil,"Intelligent tutoring system using expert knowledge and Kohonen maps with
   automated training",516459900001,2020,Universidade Estadual de Goiás,Academic
PUC MG,Grad Program Elect Engn Belo Horizonte MG Brazil,Brazil,"Fault detection in smart grids with time-varying distributed generation
   using wavelet energy and evolving neural networks",513041700002,2020,Pontifícia Universidade Católica de Minas Gerais,Academic
ENACOM Handcrafted Technol,Alameda Latanias 215 BR-31270800 Belo Horizonte MG Brazil,Brazil,"Application of meta-heuristic methods to generation expansion planning:
   advanced formulations and case studies",520076700001,2020,Enacom Handcrafted Technologies,Corporate
Gaia Solut Demand,Rua Prof Jose Vieira Mendonca 770 BR-31270901 Belo Horizonte MG Brazil,Brazil,"Application of meta-heuristic methods to generation expansion planning:
   advanced formulations and case studies",520076700001,2020,Gaia Solutions on Demand,Corporate
Fed Univ Sao Carlos UFScar,Dept Comp Sao Carlos Brazil,Brazil,"Learning visual representations with optimum-path forest and its
   applications to Barrett's esophagus and adenocarcinoma diagnosis",512022900012,2020,Universidade Federal de São Carlos,Academic
Univ Fed Rural Semi Arido,Dept Comp Av Francisco Mota 572 Costa & Silva Mossoro RN Brazil,Brazil,Dynamic clustering of interval data based on hybrid L-q distance,512784400010,2020,Universidade Federal Rural do Semi-Árido,Academic
Senai Innovat Inst Embedded Syst,Sapiens Pk Ave Luiz Boiteux Piazza 1302 BR-88032005 Florianopolis SC Brazil,Brazil,"MIQP model and improvement heuristic for power loss minimization in
   distribution system with network reconfiguration",512017300004,2020,Laboratório de Sistemas Embarcados e Computação Pervasiva,Academic
Fed Inst Mato Grosso Sul,Ponta Pora Campus Ponta Pora Brazil,Brazil,Importance of Vertices in Complex Networks Applied to Texture Analysis,506849800031,2020,Universidade Federal de Mato Grosso do Sul,Academic
Fed Inst Educ Sci & Technol Espirito Santo Serra,Rodovia ES-010 Km 6 5 BR-29173087 Serra ES Brazil,Brazil,"A broad class of discrete-time hypercomplex-valued Hopfield neural
   networks",505021700004,2020,Instituto Federal de Educação Ciência e Tecnologia do Espírito Santo,Academic
Univ Fed Sao Paulo UNIFESP,Dept Neurol & Neurocirurgia Disciplina Neurociencia Sao Paulo SP Brazil,Brazil,"Realistic spiking neural network: Non-synaptic mechanisms improve
   convergence in cell assembly",505021700031,2020,Universidade Federal de São Paulo,Academic
Univ Fed Sao Joao Del Rei UFSJ,Dept Engn Biossistemas Lab Neurociencia Expt & Computac Sao Joao Del Rei Brazil,Brazil,"Realistic spiking neural network: Non-synaptic mechanisms improve
   convergence in cell assembly",505021700031,2020,Universidade Federal de São João Del Rei,Academic
SENAI CIMATEC,Brazilian Inst Robot Salvador BA Brazil,Brazil,"Rotated object detection with forward-looking sonar in underwater
   applications",495470700015,2020,Centro Universitário Senai Cimatec,Academic
Univ Fed Integracao Latino Amer,Foz Do Iguacu Parana Brazil,Brazil,"MasterMovelets: discovering heterogeneous movelets for multiple aspect
   trajectory classification",510297000001,2020,Universidade Federal da Integração Latino-Americana,Academic
IFSC,Lages SC Brazil,Brazil,"MasterMovelets: discovering heterogeneous movelets for multiple aspect
   trajectory classification",510297000001,2020,Instituto Federal de Educação Ciência e Tecnologia de Santa Catarina,Academic
Fed Univ Rio Grande do Sul UFRGS,Porto Alegre RS Brazil,Brazil,Special Issue on Elderly Care Robotics - Technology and Ethics,509151800001,2020,Universidade Federal do Rio Grande do Sul,Academic
Catholic Univ Pelotas UCPel,Grad Program Elect Engn & Comp Sci Av Goncalves Chaves 373 BR-96015560 Pelotas RS Brazil,Brazil,"Exploring high-order adder compressors for power reduction in sum of
   absolute differences architectures for real-time UHD video encoding",505431700001,2020,Universidade Católica de Pelotas,Academic
Catholic Univ Pelotas UCPel,Grad Program Elect Engn & Comp BR-96010000 Pelotas RS Brazil,Brazil,"A Blind Multiscale Spatial Regularization Framework for Kernel-Based
   Spectral Unmixing",522226700003,2020,Universidade Católica de Pelotas,Academic
